"DateTime","Severity","Message"
"04/11/2020 23:57:05","Info","File [inputvariable] uploaded Id [wfU015en_o16LR_uG3IVyYG5TnpemeLl] "
"04/11/2020 23:57:05","Info","Uploadind Extension [SenseBoxplot]"
"04/11/2020 23:57:06","Info","File [SenseBoxplot] uploaded Id [iqcYP79bUFDGGrSWJ078pbLB6BKYJ_vQ] "
"04/11/2020 23:57:06","Info","Uploadind Extension [variable]"
"04/11/2020 23:57:07","Info","File [variable] uploaded Id [XlNRe-y5G4IB-YIuIvYPVVzFVgnGxU-O] "
"04/11/2020 23:57:07","Info","End of uploading files."
"04/11/2020 23:57:07","Info","#################################################"
"05/11/2020 00:38:39","Info","#################################################"
"05/11/2020 00:38:39","Info","Starting uploading files to context [pbergo.us.qlikcloud.com]"
"05/11/2020 00:38:39","Warn","No apps directory found"
"05/11/2020 00:38:39","Warn","No themes directory found"
"05/11/2020 00:38:39","Info","Extensions (zip) directory used is [.\Extensions]"
"05/11/2020 00:38:39","Info","Publishing parameter used is [yes]"
"05/11/2020 00:38:39","Info","Uploadind Extension [composite]"
"05/11/2020 00:38:41","Info","File [composite] uploaded Id [_EFSKZhEzFbnyWRAeVcunJycWkSYOPjm] "
"05/11/2020 00:38:41","Info","Uploadind Extension [SimpleFieldSelect]"
"05/11/2020 00:38:44","Error","Erro Upload Extensão [SimpleFieldSelect]"
"05/11/2020 00:38:44","Info","End of uploading files."
"05/11/2020 00:38:44","Info","#################################################"
"05/11/2020 00:39:31","Info","#################################################"
"05/11/2020 00:39:31","Info","Starting uploading files to context [pbergo.us.qlikcloud.com]"
"05/11/2020 00:39:31","Info","Application (QVF | QVW) directory used is [.\Apps]"
"05/11/2020 00:39:31","Warn","No themes directory found"
"05/11/2020 00:39:31","Info","Extensions (zip) directory used is [.\Extensions]"
"05/11/2020 00:39:31","Info","Publishing parameter used is [yes]"
"05/11/2020 00:39:33","Info","Uploading [PT-BR - Gestão de Vendas e Análise de Clientes]"
"05/11/2020 00:40:35","Info","File [PT-BR - Gestão de Vendas e Análise de Clientes] uploaded Id [c6918603-1cde-4ead-a3c3-015d4439fe1b]"
"05/11/2020 00:40:39","Info","Publishing Sheet id [2a9a6ea4-3217-42ce-9bed-da9814617fd0] from app [PT-BR - Gestão de Vendas e Análise de Clientes]"
"05/11/2020 00:40:41","Info","Object [2a9a6ea4-3217-42ce-9bed-da9814617fd0] type [sheet] published at app Id [c6918603-1cde-4ead-a3c3-015d4439fe1b]"
"05/11/2020 00:40:41","Info","Publishing Sheet id [BNdJtxQ] from app [PT-BR - Gestão de Vendas e Análise de Clientes]"
"05/11/2020 00:40:43","Info","Object [BNdJtxQ] type [sheet] published at app Id [c6918603-1cde-4ead-a3c3-015d4439fe1b]"
"05/11/2020 00:40:43","Info","Publishing Sheet id [MkWRnL] from app [PT-BR - Gestão de Vendas e Análise de Clientes]"
"05/11/2020 00:40:45","Info","Object [MkWRnL] type [sheet] published at app Id [c6918603-1cde-4ead-a3c3-015d4439fe1b]"
